"Season";"Date";"Week";"Away";"Home";"Game ID";"Script";"Colorado State"
2017;"10/28/2017";9;"Minnesota";"Iowa";400935391;"""400935391"",";""
2017;"10/28/2017";9;"Indiana";"Maryland";400935392;"""400935392"",";""
2017;"10/28/2017";9;"Rutgers";"Michigan";400935393;"""400935393"",";""
2017;"10/28/2017";9;"Penn State";"Ohio State";400935394;"""400935394"",";""
2017;"10/28/2017";9;"Nebraska";"Purdue";400935395;"""400935395"",";""
2017;"10/28/2017";9;"Georgia Tech";"Clemson";400937505;"""400937505"",";""
2017;"10/28/2017";9;"Duke";"Virginia Tech";400937506;"""400937506"",";""
2017;"10/28/2017";9;"Louisville";"Wake Forest";400937507;"""400937507"",";""
2017;"10/28/2017";9;"Miami FL";"North Carolina";400937508;"""400937508"",";""
2017;"10/28/2017";9;"Virginia";"Pittsburgh";400937509;"""400937509"",";""
2017;"10/28/2017";9;"Houston";"South Florida";400941839;"""400941839"",";""
2017;"10/28/2017";9;"Buffalo";"Akron";400945007;"""400945007"",";""
2017;"10/28/2017";9;"Air Force";"Colorado State";400945283;"""400945283"",";"X"
2017;"10/28/2017";9;"Boise State";"Utah State";400945284;"""400945284"",";""
2017;"10/28/2017";9;"New Mexico";"Wyoming";400945285;"""400945285"",";""
2017;"10/28/2017";9;"UNLV";"Fresno State";400945286;"""400945286"",";""
2017;"10/28/2017";9;"San Diego State";"Hawaii";400945287;"""400945287"",";""
2017;"10/28/2017";9;"Austin Peay";"UCF";400986609;"""400986609"",";""
2017;"10/31/2017";10;"Bowling Green";"Kent State";400945008;"""400945008"",";""
2017;"10/31/2017";10;"Miami OH";"Ohio";400945009;"""400945009"",";""
2017;"11/1/2017";10;"Central Michigan";"Western Michigan";400945010;"""400945010"",";""
2017;"11/2/2017";10;"Navy";"Temple";400941834;"""400941834"",";""
2017;"11/2/2017";10;"Ball State";"Eastern Michigan";400945011;"""400945011"",";""
2017;"11/2/2017";10;"Northern Illinois";"Toledo";400945012;"""400945012"",";""
2017;"11/3/2017";10;"UCLA";"Utah";400935310;"""400935310"",";""
2017;"11/3/2017";10;"Memphis";"Tulsa";400941835;"""400941835"",";""
2017;"11/4/2017";10;"LSU";"Alabama";400933904;"""400933904"",";""
2017;"11/4/2017";10;"Coastal Carolina";"Arkansas";400933905;"""400933905"",";""
2017;"11/4/2017";10;"South Carolina";"Georgia";400933906;"""400933906"",";""
2017;"11/4/2017";10;"Ole Miss";"Kentucky";400933907;"""400933907"",";""
2017;"11/4/2017";10;"UMass";"Mississippi State";400933908;"""400933908"",";""
2017;"11/4/2017";10;"Florida";"Missouri";400933909;"""400933909"",";""
2017;"11/4/2017";10;"Southern Mississippi";"Tennessee";400933910;"""400933910"",";""
2017;"11/4/2017";10;"Auburn";"Texas A&M";400933911;"""400933911"",";""
2017;"11/4/2017";10;"Baylor";"Kansas";400934541;"""400934541"",";""
2017;"11/4/2017";10;"Iowa State";"West Virginia";400934542;"""400934542"",";""
2017;"11/4/2017";10;"Kansas State";"TTU";400934543;"""400934543"",";""
2017;"11/4/2017";10;"Oklahoma";"OKST";400934544;"""400934544"",";""
2017;"11/4/2017";10;"Texas";"TCU";400934545;"""400934545"",";""
2017;"11/4/2017";10;"Army";"Air Force";400934569;"""400934569"",";""
2017;"11/4/2017";10;"Wake Forest";"Notre Dame";400934580;"""400934580"",";""
2017;"11/4/2017";10;"Arizona";"USC";400935311;"""400935311"",";""
2017;"11/4/2017";10;"Colorado";"Arizona State";400935312;"""400935312"",";""
2017;"11/4/2017";10;"Oregon";"Washington";400935313;"""400935313"",";""
2017;"11/4/2017";10;"Oregon State";"California";400935314;"""400935314"",";""
2017;"11/4/2017";10;"Stanford";"WSU";400935315;"""400935315"",";""
2017;"11/4/2017";10;"Wisconsin";"Indiana";400935396;"""400935396"",";""
2017;"11/4/2017";10;"Ohio State";"Iowa";400935397;"""400935397"",";""
2017;"11/4/2017";10;"Minnesota";"Michigan";400935398;"""400935398"",";""
2017;"11/4/2017";10;"Penn State";"Michigan State";400935399;"""400935399"",";""
2017;"11/4/2017";10;"Northwestern";"Nebraska";400935400;"""400935400"",";""
2017;"11/4/2017";10;"Illinois";"Purdue";400935401;"""400935401"",";""
2017;"11/4/2017";10;"Maryland";"Rutgers";400935402;"""400935402"",";""
2017;"11/4/2017";10;"Clemson";"NC State";400937510;"""400937510"",";""
2017;"11/4/2017";10;"Syracuse";"Florida State";400937511;"""400937511"",";""
2017;"11/4/2017";10;"Georgia Tech";"Virginia";400937512;"""400937512"",";""
2017;"11/4/2017";10;"Virginia Tech";"Miami FL";400937513;"""400937513"",";""
2017;"11/4/2017";10;"East Carolina";"Houston";400941833;"""400941833"",";""
2017;"11/4/2017";10;"UCF";"SMU";400941836;"""400941836"",";""
2017;"11/4/2017";10;"Cincinnati";"Tulane";400941837;"""400941837"",";""
2017;"11/4/2017";10;"Nevada";"Boise State";400945289;"""400945289"",";""
2017;"11/4/2017";10;"Colorado State";"Wyoming";400945290;"""400945290"",";"X"
2017;"11/4/2017";10;"Utah State";"New Mexico";400945291;"""400945291"",";""
2017;"11/4/2017";10;"BYU";"Fresno State";400945292;"""400945292"",";""
2017;"11/4/2017";10;"Hawaii";"UNLV";400945293;"""400945293"",";""
2017;"11/4/2017";10;"San Diego State";"San Jose State";400945294;"""400945294"",";""
2017;"11/4/2017";10;"South Florida";"UConn";400985386;"""400985386"",";""
2017;"11/7/2017";11;"Akron";"Miami (OH)";400945013;"""400945013"",";""
2017;"11/7/2017";11;"Bowling Green";"Buffalo";400945014;"""400945014"",";""
2017;"11/8/2017";11;"Eastern Michigan";"Central Michigan";400945015;"""400945015"",";""
2017;"11/8/2017";11;"Kent State";"Western Michigan";400945016;"""400945016"",";""
2017;"11/8/2017";11;"Toledo";"Ohio";400945017;"""400945017"",";""
2017;"11/9/2017";11;"North Carolina";"Pittsburgh";400937514;"""400937514"",";""
2017;"11/9/2017";11;"Ball State";"Northern Illinois";400945018;"""400945018"",";""
2017;"11/10/2017";11;"WASH";"Stanford";400935316;"""400935316"",";""
2017;"11/10/2017";11;"Temple";"Cincinnati";400941840;"""400941840"",";""
2017;"11/11/2017";11;"Georgia";"Auburn";400933913;"""400933913"",";""
2017;"11/11/2017";11;"Arkansas";"LSU";400933914;"""400933914"",";""
2017;"11/11/2017";11;"Louisiana";"Ole Miss";400933915;"""400933915"",";""
2017;"11/11/2017";11;"Alabama";"Mississippi State";400933916;"""400933916"",";""
2017;"11/11/2017";11;"Tennessee";"Missouri";400933917;"""400933917"",";""
2017;"11/11/2017";11;"Florida";"South Carolina";400933918;"""400933918"",";""
2017;"11/11/2017";11;"New Mexico";"Texas A&M";400933919;"""400933919"",";""
2017;"11/11/2017";11;"Kentucky";"Vanderbilt";400933920;"""400933920"",";""
2017;"11/11/2017";11;"Kansas";"Texas";400934546;"""400934546"",";""
2017;"11/11/2017";11;"WVU";"Kansas State";400934547;"""400934547"",";""
2017;"11/11/2017";11;"Oklahoma State";"Iowa State";400934548;"""400934548"",";""
2017;"11/11/2017";11;"Texas Tech";"Baylor";400934549;"""400934549"",";""
2017;"11/11/2017";11;"TCU";"Oklahoma";400934550;"""400934550"",";""
2017;"11/11/2017";11;"Duke";"Army";400934565;"""400934565"",";""
2017;"11/11/2017";11;"Notre Dame";"Miami FL";400934581;"""400934581"",";""
2017;"11/11/2017";11;"Oregon State";"Arizona";400935317;"""400935317"",";""
2017;"11/11/2017";11;"USC";"Colorado";400935319;"""400935319"",";""
2017;"11/11/2017";11;"Washington State";"Utah";400935320;"""400935320"",";""
2017;"11/11/2017";11;"Indiana";"Illinois";400935403;"""400935403"",";""
2017;"11/11/2017";11;"Michigan";"Maryland";400935404;"""400935404"",";""
2017;"11/11/2017";11;"Nebraska";"Minnesota";400935405;"""400935405"",";""
2017;"11/11/2017";11;"Purdue";"Northwestern";400935406;"""400935406"",";""
2017;"11/11/2017";11;"Michigan State";"Ohio State";400935407;"""400935407"",";""
2017;"11/11/2017";11;"Rutgers";"Penn State";400935408;"""400935408"",";""
2017;"11/11/2017";11;"Iowa";"Wisconsin";400935409;"""400935409"",";""
2017;"11/11/2017";11;"NC State";"Boston College";400937515;"""400937515"",";""
2017;"11/11/2017";11;"Florida State";"Clemson";400937516;"""400937516"",";""
2017;"11/11/2017";11;"Virginia Tech";"Georgia Tech";400937517;"""400937517"",";""
2017;"11/11/2017";11;"Virginia";"Louisville";400937518;"""400937518"",";""
2017;"11/11/2017";11;"Wake Forest";"Syracuse";400937519;"""400937519"",";""
2017;"11/11/2017";11;"SMU";"Navy";400941841;"""400941841"",";""
2017;"11/11/2017";11;"UConn";"UCF";400941842;"""400941842"",";""
2017;"11/11/2017";11;"Tulane";"East Carolina";400941843;"""400941843"",";""
2017;"11/11/2017";11;"Wyoming";"Air Force";400945295;"""400945295"",";""
2017;"11/11/2017";11;"Boise State";"Colorado State";400945296;"""400945296"",";"X"
2017;"11/11/2017";11;"Fresno State";"Hawai'i";400945297;"""400945297"",";""
2017;"11/11/2017";11;"San Jose State";"Nevada";400945298;"""400945298"",";""
2017;"11/14/2017";12;"Central Michigan";"Kent State";400945019;"""400945019"",";""
2017;"11/14/2017";12;"Ohio";"Akron";400945020;"""400945020"",";""
2017;"11/15/2017";12;"Eastern Michigan";"Miami (OH)";400945021;"""400945021"",";""
2017;"11/15/2017";12;"Toledo";"Bowling Green";400945022;"""400945022"",";""
2017;"11/15/2017";12;"Western Michigan";"Northern Illinois";400945023;"""400945023"",";""
2017;"11/16/2017";12;"Tulsa";"South Florida";400941848;"""400941848"",";""
2017;"11/16/2017";12;"Buffalo";"Ball State";400945024;"""400945024"",";""
2017;"11/17/2017";12;"UNLV";"New Mexico";400945302;"""400945302"",";""
2017;"11/18/2017";12;"Mercer";"Alabama";400933921;"""400933921"",";""
2017;"11/18/2017";12;"Mississippi State";"Arkansas";400933922;"""400933922"",";""
2017;"11/18/2017";12;"Louisiana Monroe";"Auburn";400933923;"""400933923"",";""
2017;"11/18/2017";12;"Kentucky";"Georgia";400933925;"""400933925"",";""
2017;"11/18/2017";12;"Texas A&M";"Ole Miss";400933926;"""400933926"",";""
2017;"11/18/2017";12;"Wofford";"South Carolina";400933927;"""400933927"",";""
2017;"11/18/2017";12;"LSU";"Tennessee";400933928;"""400933928"",";""
2017;"11/18/2017";12;"Missouri";"Vanderbilt";400933929;"""400933929"",";""
2017;"11/18/2017";12;"Iowa State";"Baylor";400934551;"""400934551"",";""
2017;"11/18/2017";12;"Kansas State";"OKST";400934552;"""400934552"",";""
2017;"11/18/2017";12;"Oklahoma";"Kansas";400934553;"""400934553"",";""
2017;"11/18/2017";12;"Texas";"West Virginia";400934554;"""400934554"",";""
2017;"11/18/2017";12;"TCU";"Texas Tech";400934555;"""400934555"",";""
2017;"11/18/2017";12;"Navy";"Notre Dame";400934582;"""400934582"",";""
2017;"11/18/2017";12;"Arizona";"Oregon";400935321;"""400935321"",";""
2017;"11/18/2017";12;"Arizona State";"Oregon State";400935322;"""400935322"",";""
2017;"11/18/2017";12;"UCLA";"USC";400935323;"""400935323"",";""
2017;"11/18/2017";12;"Utah";"Washington";400935324;"""400935324"",";""
2017;"11/18/2017";12;"CAL";"Stanford";400935325;"""400935325"",";""
2017;"11/18/2017";12;"Rutgers";"Indiana";400935410;"""400935410"",";""
2017;"11/18/2017";12;"Purdue";"Iowa";400935411;"""400935411"",";""
2017;"11/18/2017";12;"Maryland";"Michigan State";400935412;"""400935412"",";""
2017;"11/18/2017";12;"Minnesota";"Northwestern";400935413;"""400935413"",";""
2017;"11/18/2017";12;"Illinois";"Ohio State";400935414;"""400935414"",";""
2017;"11/18/2017";12;"Nebraska";"Penn State";400935415;"""400935415"",";""
2017;"11/18/2017";12;"Michigan";"Wisconsin";400935416;"""400935416"",";""
2017;"11/18/2017";12;"Boston College";"UConn";400937520;"""400937520"",";""
2017;"11/18/2017";12;"The Citadel";"Clemson";400937521;"""400937521"",";""
2017;"11/18/2017";12;"Georgia Tech";"Duke";400937522;"""400937522"",";""
2017;"11/18/2017";12;"Delaware State";"Florida State";400937523;"""400937523"",";""
2017;"11/18/2017";12;"Syracuse";"Louisville";400937524;"""400937524"",";""
2017;"11/18/2017";12;"Virginia";"Miami FL";400937525;"""400937525"",";""
2017;"11/18/2017";12;"Western Carolina";"North Carolina";400937526;"""400937526"",";""
2017;"11/18/2017";12;"North Carolina State";"Wake Forest";400937527;"""400937527"",";""
2017;"11/18/2017";12;"Pittsburgh";"Virginia Tech";400937528;"""400937528"",";""
2017;"11/18/2017";12;"UCF";"Temple";400941844;"""400941844"",";""
2017;"11/18/2017";12;"Cincinnati";"East Carolina";400941845;"""400941845"",";""
2017;"11/18/2017";12;"Houston";"Tulane";400941846;"""400941846"",";""
2017;"11/18/2017";12;"SMU";"Memphis";400941847;"""400941847"",";""
2017;"11/18/2017";12;"Air Force";"Boise State";400945300;"""400945300"",";""
2017;"11/18/2017";12;"San Jose State";"Colorado State";400945301;"""400945301"",";"X"
2017;"11/18/2017";12;"Hawaii";"Utah State";400945303;"""400945303"",";""
2017;"11/18/2017";12;"Fresno State";"Wyoming";400945304;"""400945304"",";""
2017;"11/18/2017";12;"Nevada";"San Diego State";400945305;"""400945305"",";""
2017;"11/21/2017";13;"Bowling Green";"Eastern Michigan";400945025;"""400945025"",";""
2017;"11/21/2017";13;"Kent State";"Akron";400945026;"""400945026"",";""
2017;"11/21/2017";13;"Miami (OH)";"Ball State";400945027;"""400945027"",";""
2017;"11/23/2017";13;"Ole Miss";"Mississippi State";400933930;"""400933930"",";""
2017;"11/24/2017";13;"Missouri";"Arkansas";400933931;"""400933931"",";""
2017;"11/24/2017";13;"Baylor";"TCU";400934556;"""400934556"",";""
2017;"11/24/2017";13;"Texas Tech";"Texas";400934557;"""400934557"",";""
2017;"11/24/2017";13;"California";"UCLA";400935326;"""400935326"",";""
2017;"11/24/2017";13;"Iowa";"Nebraska";400935417;"""400935417"",";""
2017;"11/24/2017";13;"Miami FL";"Pittsburgh";400937529;"""400937529"",";""
2017;"11/24/2017";13;"Virginia Tech";"Virginia";400937530;"""400937530"",";""
2017;"11/24/2017";13;"South Florida";"UCF";400941849;"""400941849"",";""
2017;"11/24/2017";13;"Navy";"Houston";400941850;"""400941850"",";""
2017;"11/24/2017";13;"Northern Illinois";"Central Michigan";400945028;"""400945028"",";""
2017;"11/24/2017";13;"Ohio";"Buffalo";400945029;"""400945029"",";""
2017;"11/24/2017";13;"Western Michigan";"Toledo";400945030;"""400945030"",";""
2017;"11/24/2017";13;"New Mexico";"San Diego State";400945308;"""400945308"",";""
2017;"11/25/2017";13;"Alabama";"Auburn";400933932;"""400933932"",";""
2017;"11/25/2017";13;"Florida State";"Florida";400933933;"""400933933"",";""
2017;"11/25/2017";13;"Georgia";"Georgia Tech";400933934;"""400933934"",";""
2017;"11/25/2017";13;"Louisville";"Kentucky";400933935;"""400933935"",";""
2017;"11/25/2017";13;"Texas A&M";"LSU";400933936;"""400933936"",";""
2017;"11/25/2017";13;"Clemson";"South Carolina";400933937;"""400933937"",";""
2017;"11/25/2017";13;"Vanderbilt";"Tennessee";400933938;"""400933938"",";""
2017;"11/25/2017";13;"Iowa State";"Kansas State";400934558;"""400934558"",";""
2017;"11/25/2017";13;"Kansas";"Oklahoma State";400934559;"""400934559"",";""
2017;"11/25/2017";13;"WVU";"Oklahoma";400934560;"""400934560"",";""
2017;"11/25/2017";13;"ND";"Stanford";400934583;"""400934583"",";""
2017;"11/25/2017";13;"Oregon State";"Oregon";400935327;"""400935327"",";""
2017;"11/25/2017";13;"Arizona";"Arizona State";400935328;"""400935328"",";""
2017;"11/25/2017";13;"Colorado";"Utah";400935329;"""400935329"",";""
2017;"11/25/2017";13;"Washington State";"Washington";400935330;"""400935330"",";""
2017;"11/25/2017";13;"Northwestern";"Illinois";400935418;"""400935418"",";""
2017;"11/25/2017";13;"Penn State";"Maryland";400935419;"""400935419"",";""
2017;"11/25/2017";13;"Ohio State";"Michigan";400935420;"""400935420"",";""
2017;"11/25/2017";13;"Wisconsin";"Minnesota";400935421;"""400935421"",";""
2017;"11/25/2017";13;"Indiana";"Purdue";400935422;"""400935422"",";""
2017;"11/25/2017";13;"Michigan State";"Rutgers";400935423;"""400935423"",";""
2017;"11/25/2017";13;"Boston College";"Syracuse";400937531;"""400937531"",";""
2017;"11/25/2017";13;"Duke";"Wake Forest";400937532;"""400937532"",";""
2017;"11/25/2017";13;"North Carolina";"North Carolina State";400937533;"""400937533"",";""
2017;"11/25/2017";13;"UConn";"Cincinnati";400941851;"""400941851"",";""
2017;"11/25/2017";13;"East Carolina";"Memphis";400941852;"""400941852"",";""
2017;"11/25/2017";13;"Temple";"Tulsa";400941853;"""400941853"",";""
2017;"11/25/2017";13;"Tulane";"SMU";400941854;"""400941854"",";""
2017;"11/25/2017";13;"Utah State";"Air Force";400945306;"""400945306"",";""
2017;"11/25/2017";13;"Boise State";"Fresno State";400945307;"""400945307"",";""
2017;"11/25/2017";13;"Wyoming";"San Jose State";400945309;"""400945309"",";""
2017;"11/25/2017";13;"BYU";"Hawaii";400945310;"""400945310"",";""
2017;"11/25/2017";13;"UNLV";"Nevada";400945311;"""400945311"",";""
2017;"12/1/2017";14;"USC";"Stanford";400955149;"""400955149"",";""
2017;"12/2/2017";14;"Toledo";"Akron";400955150;"""400955150"",";""
2017;"12/2/2017";14;"Memphis";"UCF";400955151;"""400955151"",";""
2017;"12/2/2017";14;"Georgia";"Auburn";400955153;"""400955153"",";""
2017;"12/2/2017";14;"Fresno State";"Boise State";400955154;"""400955154"",";""
2017;"12/2/2017";14;"Miami";"Clemson";400955155;"""400955155"",";""
2017;"12/2/2017";14;"Wisconsin";"Ohio State";400955156;"""400955156"",";""
2017;"12/2/2017";14;"TCU";"Oklahoma";400955157;"""400955157"",";""
2017;"12/2/2017";14;"Louisiana Monroe";"Florida State";401000149;"""401000149"",";""
2017;"12/9/2017";14;"Army";"Navy";400934572;"""400934572"",";""
2018;"8/25/2018";0;"Duquesne";"UMass";401013357;"""401013357"",";""
2018;"8/25/2018";0;"Wyoming";"New Mexico State";401013437;"""401013437"",";""
2018;"8/25/2018";0;"Prairie View";"Rice";401014972;"""401014972"",";""
2018;"8/25/2018";0;"Hawaii";"Colorado State";401022510;"""401022510"",";"X"
2018;"8/30/2018";1;"Northwestern State";"Texas A&M";401012258;"""401012258"",";""
2018;"8/30/2018";1;"Weber State";"Utah";401012675;"""401012675"",";""
2018;"8/30/2018";1;"Southern";"TCU";401013072;"""401013072"",";""
2018;"8/30/2018";1;"Wake Forest";"Tulane";401013086;"""401013086"",";""
2018;"8/30/2018";1;"New Mexico State";"Minnesota";401013328;"""401013328"",";""
2018;"8/30/2018";1;"Northwestern";"Purdue";401013342;"""401013342"",";""
2018;"8/30/2018";1;"Missouri State";"Oklahoma State";401013489;"""401013489"",";""
2018;"8/30/2018";1;"Savannah State";"UAB";401014979;"""401014979"",";""
2018;"8/30/2018";1;"UCF";"UConn";401019470;"""401019470"",";""
2018;"8/30/2018";1;"Central Connecticut";"Ball State";401020671;"""401020671"",";""
2018;"8/30/2018";1;"Kennesaw State";"Georgia State";401021651;"""401021651"",";""
2018;"8/30/2018";1;"Southeastern Louisiana";"UL Monroe";401021655;"""401021655"",";""
2018;"8/30/2018";1;"UC Davis";"San Jose State";401022511;"""401022511"",";""
2018;"8/31/2018";1;"Colorado";"Colorado State";401012680;"""401012680"",";"X"
2018;"8/31/2018";1;"Utah State";"Michigan State";401012880;"""401012880"",";""
2018;"8/31/2018";1;"Army";"Duke";401013089;"""401013089"",";""
2018;"8/31/2018";1;"Western Kentucky";"Wisconsin";401013354;"""401013354"",";""
2018;"8/31/2018";1;"Monmouth";"Eastern Michigan";401020672;"""401020672"",";""
2018;"8/31/2018";1;"Syracuse";"Western Michigan";401020673;"""401020673"",";""
2018;"8/31/2018";1;"San Diego State";"Stanford";401022512;"""401022512"",";""
2018;"8/31/2018";1;"Portland State";"Nevada";401022517;"""401022517"",";""
2018;"9/1/2018";1;"Villanova";"Temple";401019473;"""401019473"",";""
2018;"9/1/2018";1;"Louisville";"Alabama";401012246;"""401012246"",";""
2018;"9/1/2018";1;"Eastern Illinois";"Arkansas";401012247;"""401012247"",";""
2018;"9/1/2018";1;"Washington";"Auburn";401012248;"""401012248"",";""
2018;"9/1/2018";1;"Charleston Southern";"Florida";401012249;"""401012249"",";""
2018;"9/1/2018";1;"Austin Peay";"Georgia";401012250;"""401012250"",";""
2018;"9/1/2018";1;"Central Michigan";"Kentucky";401012251;"""401012251"",";""
2018;"9/1/2018";1;"Ole Miss";"Texas Tech";401012253;"""401012253"",";""
2018;"9/1/2018";1;"Sephen F Austin";"Mississippi State";401012254;"""401012254"",";""
2018;"9/1/2018";1;"UT Martin";"Missouri";401012255;"""401012255"",";""
2018;"9/1/2018";1;"Coastal Carolina";"South Carolina";401012256;"""401012256"",";""
2018;"9/1/2018";1;"Tennessee";"West Virginia";401012257;"""401012257"",";""
2018;"9/1/2018";1;"Middle Tennessee";"Vanderbilt";401012259;"""401012259"",";""
